--- VANDOR'S BATCH 17 ---
02680. Possiblaar -> Possible (Shift 13)
02681. Mightaar -> Might (Shift 13)
02682. Professionalaar -> Professional (Shift 13)
02683. Yetaar -> Yet (Shift 13)
02684. Monthaar -> Month (Shift 13)
02685. Majoraar -> Major (Shift 13)
02686. Staraar -> Star (Shift 13)
02687. Areasaar -> Areas (Shift 13)
02688. Futuraar -> Future (Shift 13)
02689. Spacaar -> Space (Shift 13)
02690. Committeaar -> Committee (Shift 13)
02691. Handaar -> Hand (Shift 13)
02692. Sunaar -> Sun (Shift 13)
02693. Cardsaar -> Cards (Shift 13)
02694. Problemsaar -> Problems (Shift 13)
02695. Londonaar -> London (Shift 13)
02696. Washingtonaar -> Washington (Shift 13)
02697. Meetingaar -> Meeting (Shift 13)
02698. Rssaar -> Rss (Shift 13)
02699. Becomaar -> Become (Shift 13)
02700. Interestaar -> Interest (Shift 13)
02701. Childaar -> Child (Shift 13)
02702. Keepaar -> Keep (Shift 13)
02703. Entarar -> Enter (Shift 13)
02704. Californiaaar -> California (Shift 13)
02705. Sharaar -> Share (Shift 13)
02706. Similaraar -> Similar (Shift 13)
02707. Gardenaar -> Garden (Shift 13)
02708. Schoolsaar -> Schools (Shift 13)
02709. Millionaar -> Million (Shift 13)
02710. Addedaar -> Added (Shift 13)
02711. Referencaar -> Reference (Shift 13)
02712. Companiesaar -> Companies (Shift 13)
02713. Listedaar -> Listed (Shift 13)
02714. Babyaar -> Baby (Shift 13)
02715. Learningaar -> Learning (Shift 13)
02716. Energyaar -> Energy (Shift 13)
02717. Runaar -> Run (Shift 13)
02718. Deliveryaar -> Delivery (Shift 13)
02719. Netaar -> Net (Shift 13)
02720. Popularaar -> Popular (Shift 13)
02721. Termaar -> Term (Shift 13)
02722. Filmaar -> Film (Shift 13)
02723. Storiesaar -> Stories (Shift 13)
02724. Putaar -> Put (Shift 13)
02725. Computersaar -> Computers (Shift 13)
02726. Journalaar -> Journal (Shift 13)
02727. Reportsaar -> Reports (Shift 13)
02728. Tryaar -> Try (Shift 13)
02729. Welcomaar -> Welcome (Shift 13)
02730. Centralaar -> Central (Shift 13)
02731. Imagesaar -> Images (Shift 13)
02732. Presidentaar -> President (Shift 13)
02733. Noticaar -> Notice (Shift 13)
02734. Originalaar -> Original (Shift 13)
02735. Headaar -> Head (Shift 13)
02736. Radioaar -> Radio (Shift 13)
02737. Untilaar -> Until (Shift 13)
02738. Cellaar -> Cell (Shift 13)
02739. Coloraar -> Color (Shift 13)
02740. Selfaar -> Self (Shift 13)
02741. Councilaar -> Council (Shift 13)
02742. Awayaar -> Away (Shift 13)
02743. Includesaar -> Includes (Shift 13)
02744. Trackaar -> Track (Shift 13)
02745. Australiaaar -> Australia (Shift 13)
02746. Discussionaar -> Discussion (Shift 13)
02747. Archivaar -> Archive (Shift 13)
02748. Oncaar -> Once (Shift 13)
02749. Othersaar -> Others (Shift 13)
02750. Entertainmentaar -> Entertainment (Shift 13)
02751. Agreementaar -> Agreement (Shift 13)
02752. Formataar -> Format (Shift 13)
02753. Leastaar -> Least (Shift 13)
02754. Societyaar -> Society (Shift 13)
02755. Monthsaar -> Months (Shift 13)
02756. Logaar -> Log (Shift 13)
02757. Safetyaar -> Safety (Shift 13)
02758. Friendsaar -> Friends (Shift 13)
02759. Suraar -> Sure (Shift 13)
02760. Faqaar -> Faq (Shift 13)
02761. Tradaar -> Trade (Shift 13)
02762. Editionaar -> Edition (Shift 13)
02763. Carsaar -> Cars (Shift 13)
02764. Messagesaar -> Messages (Shift 13)
02765. Marketingaar -> Marketing (Shift 13)
02766. Tellaar -> Tell (Shift 13)
02767. Furtharar -> Further (Shift 13)
02768. Updatedaar -> Updated (Shift 13)
02769. Associationaar -> Association (Shift 13)
02770. Ablaar -> Able (Shift 13)
02771. Havingaar -> Having (Shift 13)
02772. Providesaar -> Provides (Shift 13)
02773. Davidaar -> David (Shift 13)
02774. Funaar -> Fun (Shift 13)
02775. Alreadyaar -> Already (Shift 13)
02776. Greenaar -> Green (Shift 13)
02777. Studiesaar -> Studies (Shift 13)
02778. Closaar -> Close (Shift 13)
02779. Commonaar -> Common (Shift 13)
02780. Drivaar -> Drive (Shift 13)
02781. Specificaar -> Specific (Shift 13)
02782. Severalaar -> Several (Shift 13)
02783. Goldaar -> Gold (Shift 13)
02784. Febaar -> Feb (Shift 13)
02785. Livingaar -> Living (Shift 13)
02786. Sepaar -> Sep (Shift 13)
02787. Collectionaar -> Collection (Shift 13)
02788. Calledaar -> Called (Shift 13)
02789. Shortaar -> Short (Shift 13)
02790. Artsaar -> Arts (Shift 13)
02791. Lotaar -> Lot (Shift 13)
02792. Askaar -> Ask (Shift 13)
02793. Displayaar -> Display (Shift 13)
02794. Limitedaar -> Limited (Shift 13)
02795. Poweredaar -> Powered (Shift 13)
02796. Solutionsaar -> Solutions (Shift 13)
02797. Meansaar -> Means (Shift 13)
02798. Directoraar -> Director (Shift 13)
02799. Dailyaar -> Daily (Shift 13)
02800. Beachaar -> Beach (Shift 13)
02801. Pastaar -> Past (Shift 13)
02802. Naturalaar -> Natural (Shift 13)
02803. Whetharar -> Whether (Shift 13)
02804. Duaar -> Due (Shift 13)
02805. Electronicsaar -> Electronics (Shift 13)
02806. Fivaar -> Five (Shift 13)
02807. Uponaar -> Upon (Shift 13)
02808. Periodaar -> Period (Shift 13)
02809. Planningaar -> Planning (Shift 13)
02810. Databasaar -> Database (Shift 13)
02811. Saysaar -> Says (Shift 13)
02812. Officialaar -> Official (Shift 13)
02813. Weatharar -> Weather (Shift 13)
02814. Maraar -> Mar (Shift 13)
02815. Landaar -> Land (Shift 13)
02816. Averagaar -> Average (Shift 13)
02817. Donaar -> Done (Shift 13)
02818. Technicalaar -> Technical (Shift 13)
02819. Windowaar -> Window (Shift 13)
02820. Francaar -> France (Shift 13)
02821. Proaar -> Pro (Shift 13)
02822. Regionaar -> Region (Shift 13)
02823. Islandaar -> Island (Shift 13)
02824. Recordaar -> Record (Shift 13)
02825. Directaar -> Direct (Shift 13)
02826. Microsoftaar -> Microsoft (Shift 13)
02827. Conferencaar -> Conference (Shift 13)
02828. Environmentaar -> Environment (Shift 13)
02829. Recordsaar -> Records (Shift 13)
02830. Districtaar -> District (Shift 13)
02831. Calendaraar -> Calendar (Shift 13)
02832. Costsaar -> Costs (Shift 13)
02833. Stylaar -> Style (Shift 13)
02834. Urlaar -> Url (Shift 13)
02835. Frontaar -> Front (Shift 13)
02836. Statementaar -> Statement (Shift 13)
02837. Updataar -> Update (Shift 13)
02838. Partsaar -> Parts (Shift 13)
02839. Augaar -> Aug (Shift 13)
02840. Evarar -> Ever (Shift 13)
02841. Downloadsaar -> Downloads (Shift 13)
02842. Earlyaar -> Early (Shift 13)
02843. Milesaar -> Miles (Shift 13)
02844. Soundaar -> Sound (Shift 13)
02845. Resourcaar -> Resource (Shift 13)
02846. Presentaar -> Present (Shift 13)
02847. Applicationsaar -> Applications (Shift 13)
02848. Eitharar -> Either (Shift 13)
02849. Agoaar -> Ago (Shift 13)
02850. Documentaar -> Document (Shift 13)
02851. Wordaar -> Word (Shift 13)
02852. Worksaar -> Works (Shift 13)
02853. Materialaar -> Material (Shift 13)
02854. Billaar -> Bill (Shift 13)
02855. Apraar -> Apr (Shift 13)
02856. Writtenaar -> Written (Shift 13)
02857. Talkaar -> Talk (Shift 13)
02858. Federalaar -> Federal (Shift 13)
02859. Hostingaar -> Hosting (Shift 13)
02860. Rulesaar -> Rules (Shift 13)
02861. Finalaar -> Final (Shift 13)
02862. Adultaar -> Adult (Shift 13)
02863. Ticketsaar -> Tickets (Shift 13)
02864. Thingaar -> Thing (Shift 13)
02865. Centraar -> Centre (Shift 13)
02866. Requirementsaar -> Requirements (Shift 13)
02867. Viaaar -> Via (Shift 13)
02868. Cheapaar -> Cheap (Shift 13)
02869. Kidsaar -> Kids (Shift 13)
02870. Financaar -> Finance (Shift 13)
02871. Truaar -> True (Shift 13)
02872. Minutesaar -> Minutes (Shift 13)
02873. Elsaar -> Else (Shift 13)
02874. Markaar -> Mark (Shift 13)
02875. Thirdaar -> Third (Shift 13)
02876. Rockaar -> Rock (Shift 13)
02877. Giftsaar -> Gifts (Shift 13)
02878. Europaar -> Europe (Shift 13)
02879. Readingaar -> Reading (Shift 13)
02880. Topicsaar -> Topics (Shift 13)
02881. Badaar -> Bad (Shift 13)
02882. Individualaar -> Individual (Shift 13)
02883. Tipsaar -> Tips (Shift 13)
02884. Plusaar -> Plus (Shift 13)
02885. Autoaar -> Auto (Shift 13)
02886. Covarar -> Cover (Shift 13)
02887. Usuallyaar -> Usually (Shift 13)
02888. Editaar -> Edit (Shift 13)
02889. Togetharar -> Together (Shift 13)
02890. Videosaar -> Videos (Shift 13)
02891. Percentaar -> Percent (Shift 13)
02892. Fastaar -> Fast (Shift 13)
02893. Functionaar -> Function (Shift 13)
02894. Factaar -> Fact (Shift 13)
02895. Unitaar -> Unit (Shift 13)
02896. Gettingaar -> Getting (Shift 13)
02897. Globalaar -> Global (Shift 13)
02898. Techaar -> Tech (Shift 13)
02899. Meetaar -> Meet (Shift 13)
02900. Faraar -> Far (Shift 13)
02901. Economicaar -> Economic (Shift 13)
02902. Playarar -> Player (Shift 13)
02903. Projectsaar -> Projects (Shift 13)
02904. Lyricsaar -> Lyrics (Shift 13)
02905. Oftenaar -> Often (Shift 13)
02906. Subscribaar -> Subscribe (Shift 13)
02907. Submitaar -> Submit (Shift 13)
02908. Germanyaar -> Germany (Shift 13)
02909. Amountaar -> Amount (Shift 13)
02910. Watchaar -> Watch (Shift 13)
02911. Includedaar -> Included (Shift 13)
02912. Feelaar -> Feel (Shift 13)
02913. Thoughaar -> Though (Shift 13)
02914. Bankaar -> Bank (Shift 13)
02915. Riskaar -> Risk (Shift 13)
02916. Thanksaar -> Thanks (Shift 13)
02917. Everythingaar -> Everything (Shift 13)
02918. Dealsaar -> Deals (Shift 13)
02919. Variousaar -> Various (Shift 13)
02920. Wordsaar -> Words (Shift 13)
02921. Linuxaar -> Linux (Shift 13)
02922. Julaar -> Jul (Shift 13)
02923. Productionaar -> Production (Shift 13)
02924. Commercialaar -> Commercial (Shift 13)
02925. Jamesaar -> James (Shift 13)
02926. Weightaar -> Weight (Shift 13)
02927. Townaar -> Town (Shift 13)
02928. Heartaar -> Heart (Shift 13)
02929. Advertisingaar -> Advertising (Shift 13)
02930. Receivedaar -> Received (Shift 13)
02931. Choosaar -> Choose (Shift 13)
02932. Treatmentaar -> Treatment (Shift 13)
02933. Newslettarar -> Newsletter (Shift 13)
02934. Archivesaar -> Archives (Shift 13)
02935. Pointsaar -> Points (Shift 13)
02936. Knowledgaar -> Knowledge (Shift 13)
02937. Magazinaar -> Magazine (Shift 13)
02938. Erroraar -> Error (Shift 13)
02939. Cameraaar -> Camera (Shift 13)
02940. Girlaar -> Girl (Shift 13)
02941. Currentlyaar -> Currently (Shift 13)
02942. Constructionaar -> Construction (Shift 13)
02943. Toysaar -> Toys (Shift 13)
02944. Registeredaar -> Registered (Shift 13)
02945. Clearaar -> Clear (Shift 13)
02946. Golfaar -> Golf (Shift 13)
02947. Receivaar -> Receive (Shift 13)
02948. Domainaar -> Domain (Shift 13)
02949. Methodsaar -> Methods (Shift 13)
02950. Chaptarar -> Chapter (Shift 13)
02951. Makesaar -> Makes (Shift 13)
02952. Protectionaar -> Protection (Shift 13)
02953. Policiesaar -> Policies (Shift 13)
02954. Loanaar -> Loan (Shift 13)
02955. Widaar -> Wide (Shift 13)
02956. Beautyaar -> Beauty (Shift 13)
02957. Managarar -> Manager (Shift 13)
02958. Indiaaar -> India (Shift 13)
02959. Positionaar -> Position (Shift 13)
02960. Takenaar -> Taken (Shift 13)
02961. Sortaar -> Sort (Shift 13)
02962. Listingsaar -> Listings (Shift 13)
02963. Modelsaar -> Models (Shift 13)
02964. Michaelaar -> Michael (Shift 13)
02965. Knownaar -> Known (Shift 13)
02966. Halfaar -> Half (Shift 13)
02967. Casesaar -> Cases (Shift 13)
02968. Stepaar -> Step (Shift 13)
02969. Engineeringaar -> Engineering (Shift 13)
02970. Floridaaar -> Florida (Shift 13)
02971. Simplaar -> Simple (Shift 13)
02972. Quickaar -> Quick (Shift 13)
02973. Wirelessaar -> Wireless (Shift 13)
02974. Licensaar -> License (Shift 13)
02975. Paulaar -> Paul (Shift 13)
02976. Fridayaar -> Friday (Shift 13)
02977. Lakaar -> Lake (Shift 13)
02978. Wholaar -> Whole (Shift 13)
02979. Annualaar -> Annual (Shift 13)
02980. Publishedaar -> Published (Shift 13)
02981. Latarar -> Later (Shift 13)
02982. Basicaar -> Basic (Shift 13)
02983. Sonyaar -> Sony (Shift 13)
02984. Showsaar -> Shows (Shift 13)
02985. Corporataar -> Corporate (Shift 13)
02986. Googlaar -> Google (Shift 13)
02987. Churchaar -> Church (Shift 13)
02988. Methodaar -> Method (Shift 13)
02989. Purchasaar -> Purchase (Shift 13)
02990. Customersaar -> Customers (Shift 13)
02991. Activaar -> Active (Shift 13)
02992. Responsaar -> Response (Shift 13)
02993. Practicaar -> Practice (Shift 13)
02994. Hardwaraar -> Hardware (Shift 13)
02995. Figuraar -> Figure (Shift 13)
02996. Materialsaar -> Materials (Shift 13)
02997. Firaar -> Fire (Shift 13)
02998. Holidayaar -> Holiday (Shift 13)
02999. Chataar -> Chat (Shift 13)
03000. Enoughaar -> Enough (Shift 13)
03001. Designedaar -> Designed (Shift 13)
03002. Alongaar -> Along (Shift 13)
03003. Amongaar -> Among (Shift 13)
03004. Deathaar -> Death (Shift 13)
03005. Writingaar -> Writing (Shift 13)
03006. Speedaar -> Speed (Shift 13)
03007. Htmlaar -> Html (Shift 13)
03008. Countriesaar -> Countries (Shift 13)
03009. Lossaar -> Loss (Shift 13)
03010. Facaar -> Face (Shift 13)
03011. Brandaar -> Brand (Shift 13)
03012. Discountaar -> Discount (Shift 13)
03013. Higharar -> Higher (Shift 13)
03014. Effectsaar -> Effects (Shift 13)
03015. Createdaar -> Created (Shift 13)
03016. Remembarar -> Remember (Shift 13)
03017. Standardsaar -> Standards (Shift 13)
03018. Oilaar -> Oil (Shift 13)
03019. Bitaar -> Bit (Shift 13)
03020. Yellowaar -> Yellow (Shift 13)
03021. Politicalaar -> Political (Shift 13)
03022. Increasaar -> Increase (Shift 13)
03023. Advertisaar -> Advertise (Shift 13)
03024. Kingdomaar -> Kingdom (Shift 13)
03025. Basaar -> Base (Shift 13)
03026. Nearaar -> Near (Shift 13)
03027. Environmentalaar -> Environmental (Shift 13)
03028. Thoughtaar -> Thought (Shift 13)
03029. Stuffaar -> Stuff (Shift 13)
03030. Frenchaar -> French (Shift 13)
03031. Storagaar -> Storage (Shift 13)
03032. Japanaar -> Japan (Shift 13)
03033. Doingaar -> Doing (Shift 13)
03034. Loansaar -> Loans (Shift 13)
03035. Shoesaar -> Shoes (Shift 13)
03036. Entryaar -> Entry (Shift 13)
03037. Stayaar -> Stay (Shift 13)
03038. Naturaar -> Nature (Shift 13)
03039. Ordersaar -> Orders (Shift 13)
03040. Availabilityaar -> Availability (Shift 13)
03041. Africaaar -> Africa (Shift 13)
03042. Summaryaar -> Summary (Shift 13)
03043. Turnaar -> Turn (Shift 13)
03044. Meanaar -> Mean (Shift 13)
03045. Growthaar -> Growth (Shift 13)
03046. Notesaar -> Notes (Shift 13)
03047. Agencyaar -> Agency (Shift 13)
03048. Kingaar -> King (Shift 13)
03049. Mondayaar -> Monday (Shift 13)
03050. Europeanaar -> European (Shift 13)
03051. Activityaar -> Activity (Shift 13)
03052. Copyaar -> Copy (Shift 13)
03053. Althoughaar -> Although (Shift 13)
03054. Drugaar -> Drug (Shift 13)
03055. Picsaar -> Pics (Shift 13)
03056. Westernaar -> Western (Shift 13)
03057. Incomaar -> Income (Shift 13)
03058. Forcaar -> Force (Shift 13)
03059. Cashaar -> Cash (Shift 13)
03060. Employmentaar -> Employment (Shift 13)
03061. Overallaar -> Overall (Shift 13)
03062. Bayaar -> Bay (Shift 13)
03063. Rivarar -> River (Shift 13)
03064. Commissionaar -> Commission (Shift 13)
03065. Packagaar -> Package (Shift 13)
03066. Contentsaar -> Contents (Shift 13)
03067. Seenaar -> Seen (Shift 13)
03068. Playersaar -> Players (Shift 13)
03069. Enginaar -> Engine (Shift 13)
03070. Portaar -> Port (Shift 13)
03071. Albumaar -> Album (Shift 13)
03072. Regionalaar -> Regional (Shift 13)
03073. Stopaar -> Stop (Shift 13)
03074. Suppliesaar -> Supplies (Shift 13)
03075. Startedaar -> Started (Shift 13)
03076. Administrationaar -> Administration (Shift 13)
03077. Baraar -> Bar (Shift 13)
03078. Institutaar -> Institute (Shift 13)
03079. Viewsaar -> Views (Shift 13)
03080. Plansaar -> Plans (Shift 13)
03081. Doublaar -> Double (Shift 13)
03082. Dogaar -> Dog (Shift 13)
03083. Buildaar -> Build (Shift 13)
03084. Screenaar -> Screen (Shift 13)
03085. Exchangaar -> Exchange (Shift 13)
03086. Typesaar -> Types (Shift 13)
03087. Soonaar -> Soon (Shift 13)
03088. Sponsoredaar -> Sponsored (Shift 13)
03089. Linesaar -> Lines (Shift 13)
03090. Electronicaar -> Electronic (Shift 13)
03091. Continuaar -> Continue (Shift 13)
03092. Acrossaar -> Across (Shift 13)
03093. Benefitsaar -> Benefits (Shift 13)
03094. Neededaar -> Needed (Shift 13)
03095. Seasonaar -> Season (Shift 13)
03096. Applyaar -> Apply (Shift 13)
03097. Someonaar -> Someone (Shift 13)
03098. Heldaar -> Held (Shift 13)
03099. Anythingaar -> Anything (Shift 13)
03100. Printarar -> Printer (Shift 13)
03101. Conditionaar -> Condition (Shift 13)
03102. Effectivaar -> Effective (Shift 13)
03103. Believaar -> Believe (Shift 13)
03104. Organizationaar -> Organization (Shift 13)
03105. Effectaar -> Effect (Shift 13)
03106. Askedaar -> Asked (Shift 13)
03107. Euraar -> Eur (Shift 13)
03108. Mindaar -> Mind (Shift 13)
03109. Sundayaar -> Sunday (Shift 13)
03110. Selectionaar -> Selection (Shift 13)
03111. Casinoaar -> Casino (Shift 13)
03112. Pdfaar -> Pdf (Shift 13)
03113. Lostaar -> Lost (Shift 13)
03114. Touraar -> Tour (Shift 13)
03115. Menuaar -> Menu (Shift 13)
03116. Volumaar -> Volume (Shift 13)
03117. Crossaar -> Cross (Shift 13)
03118. Anyonaar -> Anyone (Shift 13)
03119. Mortgagaar -> Mortgage (Shift 13)
03120. Hopaar -> Hope (Shift 13)
03121. Silvarar -> Silver (Shift 13)
03122. Corporationaar -> Corporation (Shift 13)
03123. Wishaar -> Wish (Shift 13)
03124. Insidaar -> Inside (Shift 13)
03125. Solutionaar -> Solution (Shift 13)
03126. Maturaar -> Mature (Shift 13)
03127. Rolaar -> Role (Shift 13)
03128. Ratharar -> Rather (Shift 13)
03129. Weeksaar -> Weeks (Shift 13)
03130. Additionaar -> Addition (Shift 13)
03131. Camaar -> Came (Shift 13)
03132. Supplyaar -> Supply (Shift 13)
03133. Nothingaar -> Nothing (Shift 13)
03134. Certainaar -> Certain (Shift 13)
03135. Usraar -> Usr (Shift 13)
03136. Executivaar -> Executive (Shift 13)
03137. Runningaar -> Running (Shift 13)
03138. Lowarar -> Lower (Shift 13)
03139. Necessaryaar -> Necessary (Shift 13)
03140. Unionaar -> Union (Shift 13)
03141. Jewelryaar -> Jewelry (Shift 13)
03142. Accordingaar -> According (Shift 13)
03143. Clothingaar -> Clothing (Shift 13)
03144. Monaar -> Mon (Shift 13)
03145. Particularaar -> Particular (Shift 13)
03146. Finaar -> Fine (Shift 13)
03147. Namesaar -> Names (Shift 13)
03148. Robertaar -> Robert (Shift 13)
03149. Homepagaar -> Homepage (Shift 13)
03150. Houraar -> Hour (Shift 13)
03151. Gasaar -> Gas (Shift 13)
03152. Skillsaar -> Skills (Shift 13)
03153. Sixaar -> Six (Shift 13)
03154. Bushaar -> Bush (Shift 13)
03155. Islandsaar -> Islands (Shift 13)
03156. Advicaar -> Advice (Shift 13)
03157. Carearar -> Career (Shift 13)
03158. Militaryaar -> Military (Shift 13)
03159. Rentalaar -> Rental (Shift 13)
03160. Decisionaar -> Decision (Shift 13)
03161. Leavaar -> Leave (Shift 13)
03162. Britishaar -> British (Shift 13)
03163. Teensaar -> Teens (Shift 13)
03164. Praar -> Pre (Shift 13)
03165. Hugaar -> Huge (Shift 13)
03166. Sataar -> Sat (Shift 13)
03167. Womanaar -> Woman (Shift 13)
03168. Facilitiesaar -> Facilities (Shift 13)
03169. Zipaar -> Zip (Shift 13)
03170. Bidaar -> Bid (Shift 13)
03171. Kindaar -> Kind (Shift 13)
03172. Sellersaar -> Sellers (Shift 13)
03173. Middlaar -> Middle (Shift 13)
03174. Movaar -> Move (Shift 13)
03175. Cablaar -> Cable (Shift 13)
03176. Opportunitiesaar -> Opportunities (Shift 13)
03177. Takingaar -> Taking (Shift 13)
03178. Valuesaar -> Values (Shift 13)
03179. Divisionaar -> Division (Shift 13)
03180. Comingaar -> Coming (Shift 13)
03181. Tuesdayaar -> Tuesday (Shift 13)
03182. Objectaar -> Object (Shift 13)
03183. Lesbianaar -> Lesbian (Shift 13)
03184. Appropriataar -> Appropriate (Shift 13)
03185. Machinaar -> Machine (Shift 13)
03186. Logoaar -> Logo (Shift 13)
03187. Lengthaar -> Length (Shift 13)
03188. Actuallyaar -> Actually (Shift 13)
03189. Nicaar -> Nice (Shift 13)
03190. Scoraar -> Score (Shift 13)
03191. Statisticsaar -> Statistics (Shift 13)
03192. Clientaar -> Client (Shift 13)
03193. Returnsaar -> Returns (Shift 13)
03194. Capitalaar -> Capital (Shift 13)
03195. Followaar -> Follow (Shift 13)
03196. Samplaar -> Sample (Shift 13)
03197. Investmentaar -> Investment (Shift 13)
03198. Sentaar -> Sent (Shift 13)
03199. Shownaar -> Shown (Shift 13)
03200. Saturdayaar -> Saturday (Shift 13)
03201. Christmasaar -> Christmas (Shift 13)
03202. Englandaar -> England (Shift 13)
03203. Culturaar -> Culture (Shift 13)
03204. Bandaar -> Band (Shift 13)
03205. Flashaar -> Flash (Shift 13)
03206. Leadaar -> Lead (Shift 13)
03207. Georgaar -> George (Shift 13)
03208. Choicaar -> Choice (Shift 13)
03209. Wentaar -> Went (Shift 13)
03210. Startingaar -> Starting (Shift 13)
03211. Registrationaar -> Registration (Shift 13)
03212. Friaar -> Fri (Shift 13)
03213. Thursdayaar -> Thursday (Shift 13)
03214. Coursesaar -> Courses (Shift 13)
03215. Consumarar -> Consumer (Shift 13)
03216. Airportaar -> Airport (Shift 13)
03217. Foreignaar -> Foreign (Shift 13)
03218. Artistaar -> Artist (Shift 13)
03219. Outsidaar -> Outside (Shift 13)
03220. Furnituraar -> Furniture (Shift 13)
03221. Levelsaar -> Levels (Shift 13)
03222. Channelaar -> Channel (Shift 13)
03223. Lettarar -> Letter (Shift 13)
03224. Modaar -> Mode (Shift 13)
03225. Phonesaar -> Phones (Shift 13)
03226. Ideasaar -> Ideas (Shift 13)
03227. Wednesdayaar -> Wednesday (Shift 13)
03228. Structuraar -> Structure (Shift 13)
03229. Fundaar -> Fund (Shift 13)
03230. Summarar -> Summer (Shift 13)
03231. Allowaar -> Allow (Shift 13)
03232. Degreaar -> Degree (Shift 13)
03233. Contractaar -> Contract (Shift 13)
03234. Buttonaar -> Button (Shift 13)
03235. Releasesaar -> Releases (Shift 13)
03236. Wedaar -> Wed (Shift 13)
03237. Homesaar -> Homes (Shift 13)
03238. Suparar -> Super (Shift 13)
03239. Malaar -> Male (Shift 13)
03240. Mattarar -> Matter (Shift 13)
03241. Customaar -> Custom (Shift 13)
03242. Virginiaaar -> Virginia (Shift 13)
03243. Almostaar -> Almost (Shift 13)
03244. Tookaar -> Took (Shift 13)
03245. Locatedaar -> Located (Shift 13)
03246. Multiplaar -> Multiple (Shift 13)
03247. Asianaar -> Asian (Shift 13)
03248. Distributionaar -> Distribution (Shift 13)
03249. Editoraar -> Editor (Shift 13)
03250. Innaar -> Inn (Shift 13)
03251. Industrialaar -> Industrial (Shift 13)
03252. Causaar -> Cause (Shift 13)
03253. Potentialaar -> Potential (Shift 13)
03254. Songaar -> Song (Shift 13)
03255. Cnetaar -> Cnet (Shift 13)
03256. Ltdaar -> Ltd (Shift 13)
03257. Losaar -> Los (Shift 13)
03258. Focusaar -> Focus (Shift 13)
03259. Lataar -> Late (Shift 13)
03260. Fallaar -> Fall (Shift 13)
03261. Featuredaar -> Featured (Shift 13)
03262. Ideaaar -> Idea (Shift 13)
03263. Roomsaar -> Rooms (Shift 13)
03264. Femalaar -> Female (Shift 13)
03265. Responsiblaar -> Responsible (Shift 13)
03266. Incaar -> Inc (Shift 13)
03267. Communicationsaar -> Communications (Shift 13)
03268. Winaar -> Win (Shift 13)
03269. Associatedaar -> Associated (Shift 13)
03270. Thomasaar -> Thomas (Shift 13)
03271. Primaryaar -> Primary (Shift 13)
03272. Cancarar -> Cancer (Shift 13)
03273. Numbersaar -> Numbers (Shift 13)
03274. Reasonaar -> Reason (Shift 13)
03275. Toolaar -> Tool (Shift 13)
03276. Browsarar -> Browser (Shift 13)
03277. Springaar -> Spring (Shift 13)
03278. Foundationaar -> Foundation (Shift 13)
03279. Answarar -> Answer (Shift 13)
03280. Voicaar -> Voice (Shift 13)
03281. Friendlyaar -> Friendly (Shift 13)
03282. Schedulaar -> Schedule (Shift 13)
03283. Documentsaar -> Documents (Shift 13)
03284. Communicationaar -> Communication (Shift 13)
03285. Purposaar -> Purpose (Shift 13)
03286. Featuraar -> Feature (Shift 13)
03287. Bedaar -> Bed (Shift 13)
03288. Comesaar -> Comes (Shift 13)
03289. Policaar -> Police (Shift 13)
03290. Everyonaar -> Everyone (Shift 13)
03291. Independentaar -> Independent (Shift 13)
03292. Approachaar -> Approach (Shift 13)
03293. Camerasaar -> Cameras (Shift 13)
03294. Brownaar -> Brown (Shift 13)
03295. Physicalaar -> Physical (Shift 13)
03296. Operatingaar -> Operating (Shift 13)
03297. Hillaar -> Hill (Shift 13)
03298. Mapsaar -> Maps (Shift 13)
03299. Medicinaar -> Medicine (Shift 13)
03300. Dealaar -> Deal (Shift 13)
03301. Holdaar -> Hold (Shift 13)
03302. Ratingsaar -> Ratings (Shift 13)
03303. Chicagoaar -> Chicago (Shift 13)
03304. Formsaar -> Forms (Shift 13)
03305. Glassaar -> Glass (Shift 13)
03306. Happyaar -> Happy (Shift 13)
03307. Tuaar -> Tue (Shift 13)
03308. Smithaar -> Smith (Shift 13)
03309. Wantedaar -> Wanted (Shift 13)
03310. Developedaar -> Developed (Shift 13)
03311. Thankaar -> Thank (Shift 13)
03312. Safaar -> Safe (Shift 13)
03313. Uniquaar -> Unique (Shift 13)
03314. Surveyaar -> Survey (Shift 13)
03315. Prioraar -> Prior (Shift 13)
03316. Telephonaar -> Telephone (Shift 13)
03317. Sportaar -> Sport (Shift 13)
03318. Readyaar -> Ready (Shift 13)
03319. Feedaar -> Feed (Shift 13)
03320. Animalaar -> Animal (Shift 13)
03321. Sourcesaar -> Sources (Shift 13)
03322. Mexicoaar -> Mexico (Shift 13)
03323. Populationaar -> Population (Shift 13)
03324. Regularaar -> Regular (Shift 13)
03325. Securaar -> Secure (Shift 13)
03326. Navigationaar -> Navigation (Shift 13)
03327. Operationsaar -> Operations (Shift 13)
03328. Thereforaar -> Therefore (Shift 13)
03329. Simplyaar -> Simply (Shift 13)
03330. Evidencaar -> Evidence (Shift 13)
03331. Stationaar -> Station (Shift 13)
03332. Christianaar -> Christian (Shift 13)
03333. Roundaar -> Round (Shift 13)
03334. Paypalaar -> Paypal (Shift 13)
03335. Favoritaar -> Favorite (Shift 13)
03336. Understandaar -> Understand (Shift 13)
03337. Optionaar -> Option (Shift 13)
03338. Mastarar -> Master (Shift 13)
03339. Valleyaar -> Valley (Shift 13)
