--- VANDOR'S BATCH 20 ---
01796. Petosar -> Pet (Shift 16)
01797. Heardosar -> Heard (Shift 16)
01798. Begenar -> Begin (Shift 16)
01799. Endevedualsar -> Individuals (Shift 16)
01800. Calaradaar -> Colorado (Shift 16)
01801. Rayalaar -> Royal (Shift 16)
01802. Cleanosar -> Clean (Shift 16)
01803. Swetchaar -> Switch (Shift 16)
01804. Russeanar -> Russian (Shift 16)
01805. Largestosar -> Largest (Shift 16)
01806. Afrecanar -> African (Shift 16)
01807. Guyosar -> Guy (Shift 16)
01808. Tetlesar -> Titles (Shift 16)
01809. Relevantosar -> Relevant (Shift 16)
01810. Guedelenesar -> Guidelines (Shift 16)
01811. Justecear -> Justice (Shift 16)
01812. Cannectaar -> Connect (Shift 16)
01813. Beblear -> Bible (Shift 16)
01814. Devosar -> Dev (Shift 16)
01815. Cuposar -> Cup (Shift 16)
01816. Basketosar -> Basket (Shift 16)
01817. Appleedaar -> Applied (Shift 16)
01818. Weeklyosar -> Weekly (Shift 16)
01819. Enstallateanar -> Installation (Shift 16)
01820. Descrebedaar -> Described (Shift 16)
01821. Demandosar -> Demand (Shift 16)
01822. Suetear -> Suite (Shift 16)
01823. Vegasosar -> Vegas (Shift 16)
01824. Squareosar -> Square (Shift 16)
01825. Chresar -> Chris (Shift 16)
01826. Attenteanar -> Attention (Shift 16)
01827. Advanceosar -> Advance (Shift 16)
01828. Skepaar -> Skip (Shift 16)
01829. Deetaar -> Diet (Shift 16)
01830. Armyosar -> Army (Shift 16)
01831. Aucteanar -> Auction (Shift 16)
01832. Gearosar -> Gear (Shift 16)
01833. Leeosar -> Lee (Shift 16)
01834. Defferencear -> Difference (Shift 16)
01835. Allawedaar -> Allowed (Shift 16)
01836. Carrectaar -> Correct (Shift 16)
01837. Charlesosar -> Charles (Shift 16)
01838. Nateanar -> Nation (Shift 16)
01839. Sellengaar -> Selling (Shift 16)
01840. Latsar -> Lots (Shift 16)
01841. Peecear -> Piece (Shift 16)
01842. Sheetosar -> Sheet (Shift 16)
01843. Fermaar -> Firm (Shift 16)
01844. Sevenosar -> Seven (Shift 16)
01845. Alderaar -> Older (Shift 16)
01846. Ellenaesar -> Illinois (Shift 16)
01847. Regulateansar -> Regulations (Shift 16)
01848. Elementsosar -> Elements (Shift 16)
01849. Speceesar -> Species (Shift 16)
01850. Jumposar -> Jump (Shift 16)
01851. Cellsosar -> Cells (Shift 16)
01852. Madulear -> Module (Shift 16)
01853. Resartaar -> Resort (Shift 16)
01854. Faceletyaar -> Facility (Shift 16)
01855. Randamaar -> Random (Shift 16)
01856. Precengaar -> Pricing (Shift 16)
01857. Dvdsosar -> Dvds (Shift 16)
01858. Certefecatear -> Certificate (Shift 16)
01859. Menesteraar -> Minister (Shift 16)
01860. Mateanar -> Motion (Shift 16)
01861. Laaksar -> Looks (Shift 16)
01862. Fasheanar -> Fashion (Shift 16)
01863. Derecteansar -> Directions (Shift 16)
01864. Vesetarsar -> Visitors (Shift 16)
01865. Dacumentateanar -> Documentation (Shift 16)
01866. Manetaraar -> Monitor (Shift 16)
01867. Tradengaar -> Trading (Shift 16)
01868. Farestaar -> Forest (Shift 16)
01869. Callsosar -> Calls (Shift 16)
01870. Whasear -> Whose (Shift 16)
01871. Caveragear -> Coverage (Shift 16)
01872. Cauplear -> Couple (Shift 16)
01873. Gevengaar -> Giving (Shift 16)
01874. Chanceosar -> Chance (Shift 16)
01875. Veseanar -> Vision (Shift 16)
01876. Ballosar -> Ball (Shift 16)
01877. Endengaar -> Ending (Shift 16)
01878. Cleentsar -> Clients (Shift 16)
01879. Acteansar -> Actions (Shift 16)
01880. Descussar -> Discuss (Shift 16)
01881. Acceptosar -> Accept (Shift 16)
01882. Autamatevear -> Automotive (Shift 16)
01883. Nakedosar -> Naked (Shift 16)
01884. Gaalaar -> Goal (Shift 16)
01885. Successfulosar -> Successful (Shift 16)
01886. Saldaar -> Sold (Shift 16)
01887. Wendaar -> Wind (Shift 16)
01888. Cammuneteesar -> Communities (Shift 16)
01889. Clenecalaar -> Clinical (Shift 16)
01890. Setuateanar -> Situation (Shift 16)
01891. Sceencesar -> Sciences (Shift 16)
01892. Marketsosar -> Markets (Shift 16)
01893. Lawestaar -> Lowest (Shift 16)
01894. Heghlyaar -> Highly (Shift 16)
01895. Publeshengaar -> Publishing (Shift 16)
01896. Appearosar -> Appear (Shift 16)
01897. Emergencyosar -> Emergency (Shift 16)
01898. Develapengaar -> Developing (Shift 16)
01899. Levesar -> Lives (Shift 16)
01900. Currencyosar -> Currency (Shift 16)
01901. Leatherosar -> Leather (Shift 16)
01902. Determenear -> Determine (Shift 16)
01903. Temperatureosar -> Temperature (Shift 16)
01904. Palmosar -> Palm (Shift 16)
01905. Annauncementsar -> Announcements (Shift 16)
01906. Pateentaar -> Patient (Shift 16)
01907. Actualosar -> Actual (Shift 16)
01908. Hestarecalaar -> Historical (Shift 16)
01909. Stanear -> Stone (Shift 16)
01910. Cammercear -> Commerce (Shift 16)
01911. Rengtanesar -> Ringtones (Shift 16)
01912. Perhapsosar -> Perhaps (Shift 16)
01913. Persansar -> Persons (Shift 16)
01914. Deffecultaar -> Difficult (Shift 16)
01915. Sceentefecaar -> Scientific (Shift 16)
01916. Satelletear -> Satellite (Shift 16)
01917. Fetaar -> Fit (Shift 16)
01918. Testsosar -> Tests (Shift 16)
01919. Vellagear -> Village (Shift 16)
01920. Accauntsar -> Accounts (Shift 16)
01921. Amateurosar -> Amateur (Shift 16)
01922. Metosar -> Met (Shift 16)
01923. Paenar -> Pain (Shift 16)
01924. Xbaxaar -> Xbox (Shift 16)
01925. Partecularlyaar -> Particularly (Shift 16)
01926. Factarsar -> Factors (Shift 16)
01927. Caffeear -> Coffee (Shift 16)
01928. Wwwosar -> Www (Shift 16)
01929. Settengsar -> Settings (Shift 16)
01930. Buyerosar -> Buyer (Shift 16)
01931. Culturalosar -> Cultural (Shift 16)
01932. Steveosar -> Steve (Shift 16)
01933. Easelyaar -> Easily (Shift 16)
01934. Aralaar -> Oral (Shift 16)
01935. Fardaar -> Ford (Shift 16)
01936. Pasteraar -> Poster (Shift 16)
01937. Edgeosar -> Edge (Shift 16)
01938. Functeanalaar -> Functional (Shift 16)
01939. Raataar -> Root (Shift 16)
01940. Clasedaar -> Closed (Shift 16)
01941. Haledaysar -> Holidays (Shift 16)
01942. Ecear -> Ice (Shift 16)
01943. Penkaar -> Pink (Shift 16)
01944. Zealandosar -> Zealand (Shift 16)
01945. Balanceosar -> Balance (Shift 16)
01946. Manetarengaar -> Monitoring (Shift 16)
01947. Graduateosar -> Graduate (Shift 16)
01948. Repleesar -> Replies (Shift 16)
01949. Shataar -> Shot (Shift 16)
01950. Archetecturear -> Architecture (Shift 16)
01951. Enetealaar -> Initial (Shift 16)
01952. Labelosar -> Label (Shift 16)
01953. Thenkengaar -> Thinking (Shift 16)
01954. Scattaar -> Scott (Shift 16)
01955. Llcosar -> Llc (Shift 16)
01956. Secosar -> Sec (Shift 16)
01957. Recammendaar -> Recommend (Shift 16)
01958. Cananar -> Canon (Shift 16)
01959. Leagueosar -> League (Shift 16)
01960. Wasteosar -> Waste (Shift 16)
01961. Menutear -> Minute (Shift 16)
01962. Busosar -> Bus (Shift 16)
01963. Pravederaar -> Provider (Shift 16)
01964. Apteanalaar -> Optional (Shift 16)
01965. Decteanaryaar -> Dictionary (Shift 16)
01966. Caldaar -> Cold (Shift 16)
01967. Accauntengaar -> Accounting (Shift 16)
01968. Manufacturengaar -> Manufacturing (Shift 16)
01969. Secteansar -> Sections (Shift 16)
01970. Chaeraar -> Chair (Shift 16)
01971. Feshengaar -> Fishing (Shift 16)
01972. Effartaar -> Effort (Shift 16)
01973. Phaseosar -> Phase (Shift 16)
01974. Feeldsar -> Fields (Shift 16)
01975. Bagosar -> Bag (Shift 16)
01976. Fantasyosar -> Fantasy (Shift 16)
01977. Lettersosar -> Letters (Shift 16)
01978. Mataraar -> Motor (Shift 16)
01979. Prafessaraar -> Professor (Shift 16)
01980. Cantextaar -> Context (Shift 16)
01981. Enstallaar -> Install (Shift 16)
01982. Shertaar -> Shirt (Shift 16)
01983. Apparelosar -> Apparel (Shift 16)
01984. Generallyosar -> Generally (Shift 16)
01985. Cantenuedaar -> Continued (Shift 16)
01986. Faataar -> Foot (Shift 16)
01987. Massosar -> Mass (Shift 16)
01988. Cremear -> Crime (Shift 16)
01989. Cauntaar -> Count (Shift 16)
01990. Breastosar -> Breast (Shift 16)
01991. Technequesar -> Techniques (Shift 16)
01992. Ebmaar -> Ibm (Shift 16)
01993. Jahnsanar -> Johnson (Shift 16)
01994. Quecklyaar -> Quickly (Shift 16)
01995. Dallarsar -> Dollars (Shift 16)
01996. Websetesar -> Websites (Shift 16)
01997. Relegeanar -> Religion (Shift 16)
01998. Claemaar -> Claim (Shift 16)
01999. Drevengaar -> Driving (Shift 16)
02000. Permesseanar -> Permission (Shift 16)
02001. Surgeryosar -> Surgery (Shift 16)
02002. Patchosar -> Patch (Shift 16)
02003. Heatosar -> Heat (Shift 16)
02004. Weldaar -> Wild (Shift 16)
02005. Measuresosar -> Measures (Shift 16)
02006. Generateanar -> Generation (Shift 16)
02007. Kansasosar -> Kansas (Shift 16)
02008. Messar -> Miss (Shift 16)
02009. Chemecalaar -> Chemical (Shift 16)
02010. Dactaraar -> Doctor (Shift 16)
02011. Taskosar -> Task (Shift 16)
02012. Reduceosar -> Reduce (Shift 16)
02013. Braughtaar -> Brought (Shift 16)
02014. Hemselfaar -> Himself (Shift 16)
02015. Naraar -> Nor (Shift 16)
02016. Campanentaar -> Component (Shift 16)
02017. Enableosar -> Enable (Shift 16)
02018. Exercesear -> Exercise (Shift 16)
02019. Bugosar -> Bug (Shift 16)
02020. Santaosar -> Santa (Shift 16)
02021. Guaranteeosar -> Guarantee (Shift 16)
02022. Leaderosar -> Leader (Shift 16)
02023. Deamandaar -> Diamond (Shift 16)
02024. Esraelaar -> Israel (Shift 16)
02025. Pracessesar -> Processes (Shift 16)
02026. Saftaar -> Soft (Shift 16)
02027. Serversosar -> Servers (Shift 16)
02028. Alanear -> Alone (Shift 16)
02029. Meetengsar -> Meetings (Shift 16)
02030. Secandsar -> Seconds (Shift 16)
02031. Janesar -> Jones (Shift 16)
02032. Arezanaar -> Arizona (Shift 16)
02033. Keywardaar -> Keyword (Shift 16)
02034. Enterestsar -> Interests (Shift 16)
02035. Fleghtaar -> Flight (Shift 16)
02036. Cangressar -> Congress (Shift 16)
02037. Fuelosar -> Fuel (Shift 16)
02038. Usernameosar -> Username (Shift 16)
02039. Walkosar -> Walk (Shift 16)
02040. Praducedaar -> Produced (Shift 16)
02041. Etaleanar -> Italian (Shift 16)
02042. Paperbackosar -> Paperback (Shift 16)
02043. Classefeedsar -> Classifieds (Shift 16)
02044. Waetaar -> Wait (Shift 16)
02045. Suppartedaar -> Supported (Shift 16)
02046. Saentaar -> Saint (Shift 16)
02047. Rasear -> Rose (Shift 16)
02048. Freedamaar -> Freedom (Shift 16)
02049. Argumentosar -> Argument (Shift 16)
02050. Campeteteanar -> Competition (Shift 16)
02051. Createngaar -> Creating (Shift 16)
02052. Jemaar -> Jim (Shift 16)
02053. Drugsosar -> Drugs (Shift 16)
02054. Jaentaar -> Joint (Shift 16)
02055. Premeumaar -> Premium (Shift 16)
02056. Pravedersar -> Providers (Shift 16)
02057. Freshosar -> Fresh (Shift 16)
02058. Charactersosar -> Characters (Shift 16)
02059. Attarneyaar -> Attorney (Shift 16)
02060. Upgradeosar -> Upgrade (Shift 16)
02061. Factaraar -> Factor (Shift 16)
02062. Grawengaar -> Growing (Shift 16)
02063. Thausandsar -> Thousands (Shift 16)
02064. Streamosar -> Stream (Shift 16)
02065. Apartmentsosar -> Apartments (Shift 16)
02066. Peckaar -> Pick (Shift 16)
02067. Hearengaar -> Hearing (Shift 16)
02068. Easternosar -> Eastern (Shift 16)
02069. Aucteansar -> Auctions (Shift 16)
02070. Therapyosar -> Therapy (Shift 16)
02071. Entreesar -> Entries (Shift 16)
02072. Datesosar -> Dates (Shift 16)
02073. Generatedosar -> Generated (Shift 16)
02074. Segnedaar -> Signed (Shift 16)
02075. Upperosar -> Upper (Shift 16)
02076. Admenestratevear -> Administrative (Shift 16)
02077. Sereausar -> Serious (Shift 16)
02078. Premear -> Prime (Shift 16)
02079. Samsungosar -> Samsung (Shift 16)
02080. Lemetaar -> Limit (Shift 16)
02081. Beganosar -> Began (Shift 16)
02082. Lauesar -> Louis (Shift 16)
02083. Stepsosar -> Steps (Shift 16)
02084. Errarsar -> Errors (Shift 16)
02085. Shapsar -> Shops (Shift 16)
02086. Delosar -> Del (Shift 16)
02087. Effartsar -> Efforts (Shift 16)
02088. Enfarmedaar -> Informed (Shift 16)
02089. Thaughtsar -> Thoughts (Shift 16)
02090. Creekosar -> Creek (Shift 16)
02091. Warkedaar -> Worked (Shift 16)
02092. Quantetyaar -> Quantity (Shift 16)
02093. Urbanosar -> Urban (Shift 16)
02094. Practecesar -> Practices (Shift 16)
02095. Sartedaar -> Sorted (Shift 16)
02096. Repartengaar -> Reporting (Shift 16)
02097. Essentealaar -> Essential (Shift 16)
02098. Myselfosar -> Myself (Shift 16)
02099. Taursar -> Tours (Shift 16)
02100. Platfarmaar -> Platform (Shift 16)
02101. Laadaar -> Load (Shift 16)
02102. Affeleatear -> Affiliate (Shift 16)
02103. Labaraar -> Labor (Shift 16)
02104. Emmedeatelyaar -> Immediately (Shift 16)
02105. Admenar -> Admin (Shift 16)
02106. Nursengaar -> Nursing (Shift 16)
02107. Defenseosar -> Defense (Shift 16)
02108. Machenesar -> Machines (Shift 16)
02109. Desegnatedaar -> Designated (Shift 16)
02110. Tagsosar -> Tags (Shift 16)
02111. Heavyosar -> Heavy (Shift 16)
02112. Caveredaar -> Covered (Shift 16)
02113. Recaveryaar -> Recovery (Shift 16)
02114. Jaear -> Joe (Shift 16)
02115. Guysosar -> Guys (Shift 16)
02116. Entegratedaar -> Integrated (Shift 16)
02117. Canfegurateanar -> Configuration (Shift 16)
02118. Merchantosar -> Merchant (Shift 16)
02119. Camprehensevear -> Comprehensive (Shift 16)
02120. Expertosar -> Expert (Shift 16)
02121. Uneversalaar -> Universal (Shift 16)
02122. Pratectaar -> Protect (Shift 16)
02123. Drapaar -> Drop (Shift 16)
02124. Saledaar -> Solid (Shift 16)
02125. Cdsosar -> Cds (Shift 16)
02126. Presentateanar -> Presentation (Shift 16)
02127. Languagesosar -> Languages (Shift 16)
02128. Becameosar -> Became (Shift 16)
02129. Arangear -> Orange (Shift 16)
02130. Campleancear -> Compliance (Shift 16)
02131. Veheclesar -> Vehicles (Shift 16)
02132. Preventosar -> Prevent (Shift 16)
02133. Themeosar -> Theme (Shift 16)
02134. Rechaar -> Rich (Shift 16)
02135. Campaegnar -> Campaign (Shift 16)
02136. Marenear -> Marine (Shift 16)
02137. Empravementaar -> Improvement (Shift 16)
02138. Guetaraar -> Guitar (Shift 16)
02139. Fendengaar -> Finding (Shift 16)
02140. Pennsylvaneaar -> Pennsylvania (Shift 16)
02141. Examplesosar -> Examples (Shift 16)
02142. Epadaar -> Ipod (Shift 16)
02143. Sayengaar -> Saying (Shift 16)
02144. Speretaar -> Spirit (Shift 16)
02145. Claemsar -> Claims (Shift 16)
02146. Challengeosar -> Challenge (Shift 16)
02147. Mataralaar -> Motorola (Shift 16)
02148. Acceptanceosar -> Acceptance (Shift 16)
02149. Strategeesar -> Strategies (Shift 16)
02150. Seemosar -> Seem (Shift 16)
02151. Affaersar -> Affairs (Shift 16)
02152. Tauchaar -> Touch (Shift 16)
02153. Entendedaar -> Intended (Shift 16)
02154. Tawardsar -> Towards (Shift 16)
02155. Gaalsar -> Goals (Shift 16)
02156. Herear -> Hire (Shift 16)
02157. Electeanar -> Election (Shift 16)
02158. Suggestosar -> Suggest (Shift 16)
02159. Branchosar -> Branch (Shift 16)
02160. Chargesosar -> Charges (Shift 16)
02161. Serveosar -> Serve (Shift 16)
02162. Affeleatesar -> Affiliates (Shift 16)
02163. Reasansar -> Reasons (Shift 16)
02164. Magecaar -> Magic (Shift 16)
02165. Mauntaar -> Mount (Shift 16)
02166. Smartosar -> Smart (Shift 16)
02167. Talkengaar -> Talking (Shift 16)
02168. Gaveosar -> Gave (Shift 16)
02169. Anesar -> Ones (Shift 16)
02170. Multemedeaar -> Multimedia (Shift 16)
02171. Avaedaar -> Avoid (Shift 16)
02172. Certefeedaar -> Certified (Shift 16)
02173. Manageosar -> Manage (Shift 16)
02174. Carneraar -> Corner (Shift 16)
02175. Rankosar -> Rank (Shift 16)
02176. Camputengaar -> Computing (Shift 16)
02177. Areganar -> Oregon (Shift 16)
02178. Elementosar -> Element (Shift 16)
02179. Berthaar -> Birth (Shift 16)
02180. Verusar -> Virus (Shift 16)
02181. Abuseosar -> Abuse (Shift 16)
02182. Enteractevear -> Interactive (Shift 16)
02183. Requestsosar -> Requests (Shift 16)
02184. Separateosar -> Separate (Shift 16)
02185. Quarterosar -> Quarter (Shift 16)
02186. Pracedurear -> Procedure (Shift 16)
02187. Leadershepaar -> Leadership (Shift 16)
02188. Tablesosar -> Tables (Shift 16)
02189. Defenear -> Define (Shift 16)
02190. Racengaar -> Racing (Shift 16)
02191. Relegeausar -> Religious (Shift 16)
02192. Factsosar -> Facts (Shift 16)
02193. Breakfastosar -> Breakfast (Shift 16)
02194. Kangaar -> Kong (Shift 16)
02195. Calumnar -> Column (Shift 16)
02196. Plantsosar -> Plants (Shift 16)
02197. Faethaar -> Faith (Shift 16)
02198. Chaenar -> Chain (Shift 16)
02199. Develaperaar -> Developer (Shift 16)
02200. Edentefyaar -> Identify (Shift 16)
02201. Avenueosar -> Avenue (Shift 16)
02202. Messengaar -> Missing (Shift 16)
02203. Deedaar -> Died (Shift 16)
02204. Appraxematelyaar -> Approximately (Shift 16)
02205. Damestecaar -> Domestic (Shift 16)
02206. Setemapaar -> Sitemap (Shift 16)
02207. Recammendateansar -> Recommendations (Shift 16)
02208. Mavedaar -> Moved (Shift 16)
02209. Haustanar -> Houston (Shift 16)
02210. Reachosar -> Reach (Shift 16)
02211. Camparesanar -> Comparison (Shift 16)
02212. Mentalosar -> Mental (Shift 16)
02213. Veewedaar -> Viewed (Shift 16)
02214. Mamentaar -> Moment (Shift 16)
02215. Extendedosar -> Extended (Shift 16)
02216. Sequenceosar -> Sequence (Shift 16)
02217. Enchaar -> Inch (Shift 16)
02218. Attackosar -> Attack (Shift 16)
02219. Sarryaar -> Sorry (Shift 16)
02220. Centersosar -> Centers (Shift 16)
02221. Apenengaar -> Opening (Shift 16)
02222. Damageosar -> Damage (Shift 16)
02223. Labosar -> Lab (Shift 16)
02224. Reserveosar -> Reserve (Shift 16)
02225. Recepesar -> Recipes (Shift 16)
02226. Cvsosar -> Cvs (Shift 16)
02227. Gammaosar -> Gamma (Shift 16)
02228. Plastecaar -> Plastic (Shift 16)
02229. Praducear -> Produce (Shift 16)
02230. Snawaar -> Snow (Shift 16)
02231. Placedosar -> Placed (Shift 16)
02232. Truthosar -> Truth (Shift 16)
02233. Caunteraar -> Counter (Shift 16)
02234. Faelurear -> Failure (Shift 16)
02235. Fallawsar -> Follows (Shift 16)
02236. Weekendosar -> Weekend (Shift 16)
02237. Dallaraar -> Dollar (Shift 16)
02238. Camposar -> Camp (Shift 16)
02239. Antareaar -> Ontario (Shift 16)
02240. Autamatecallyaar -> Automatically (Shift 16)
02241. Desosar -> Des (Shift 16)
02242. Mennesataar -> Minnesota (Shift 16)
02243. Felmsar -> Films (Shift 16)
02244. Bredgear -> Bridge (Shift 16)
02245. Natevear -> Native (Shift 16)
02246. Welleamsar -> Williams (Shift 16)
02247. Mavementaar -> Movement (Shift 16)
02248. Prentengaar -> Printing (Shift 16)
02249. Baseballosar -> Baseball (Shift 16)
02250. Awnedaar -> Owned (Shift 16)
02251. Appravalaar -> Approval (Shift 16)
02252. Draftosar -> Draft (Shift 16)
02253. Chartosar -> Chart (Shift 16)
02254. Playedosar -> Played (Shift 16)
02255. Cantactsar -> Contacts (Shift 16)
02256. Jesusosar -> Jesus (Shift 16)
02257. Readersosar -> Readers (Shift 16)
02258. Clubsosar -> Clubs (Shift 16)
02259. Lcdosar -> Lcd (Shift 16)
02260. Jacksanar -> Jackson (Shift 16)
02261. Equalosar -> Equal (Shift 16)
02262. Adventureosar -> Adventure (Shift 16)
02263. Matchengaar -> Matching (Shift 16)
02264. Afferengaar -> Offering (Shift 16)
02265. Shertsar -> Shirts (Shift 16)
02266. Prafetaar -> Profit (Shift 16)
02267. Leadersosar -> Leaders (Shift 16)
02268. Pastersar -> Posters (Shift 16)
02269. Enstetuteansar -> Institutions (Shift 16)
02270. Assestantaar -> Assistant (Shift 16)
02271. Vareablear -> Variable (Shift 16)
02272. Aveosar -> Ave (Shift 16)
02273. Advertesementaar -> Advertisement (Shift 16)
02274. Expectosar -> Expect (Shift 16)
02275. Parkengaar -> Parking (Shift 16)
02276. Headlenesar -> Headlines (Shift 16)
02277. Yesterdayosar -> Yesterday (Shift 16)
02278. Camparedaar -> Compared (Shift 16)
02279. Determenedaar -> Determined (Shift 16)
02280. Whalesalear -> Wholesale (Shift 16)
02281. Warkshapaar -> Workshop (Shift 16)
02282. Russeaar -> Russia (Shift 16)
02283. Ganear -> Gone (Shift 16)
02284. Cadesar -> Codes (Shift 16)
02285. Kendsar -> Kinds (Shift 16)
02286. Extenseanar -> Extension (Shift 16)
02287. Seattleosar -> Seattle (Shift 16)
02288. Statementsosar -> Statements (Shift 16)
02289. Galdenar -> Golden (Shift 16)
02290. Campletelyaar -> Completely (Shift 16)
02291. Teamsosar -> Teams (Shift 16)
02292. Fartaar -> Fort (Shift 16)
02293. Leghtengaar -> Lighting (Shift 16)
02294. Senateosar -> Senate (Shift 16)
02295. Farcesar -> Forces (Shift 16)
02296. Funnyosar -> Funny (Shift 16)
02297. Bratheraar -> Brother (Shift 16)
02298. Geneosar -> Gene (Shift 16)
02299. Turnedosar -> Turned (Shift 16)
02300. Partablear -> Portable (Shift 16)
02301. Treedaar -> Tried (Shift 16)
02302. Electrecalaar -> Electrical (Shift 16)
02303. Applecablear -> Applicable (Shift 16)
02304. Descaar -> Disc (Shift 16)
02305. Returnedosar -> Returned (Shift 16)
02306. Patternosar -> Pattern (Shift 16)
02307. Baataar -> Boat (Shift 16)
02308. Namedosar -> Named (Shift 16)
02309. Theatreosar -> Theatre (Shift 16)
02310. Laserosar -> Laser (Shift 16)
02311. Earleeraar -> Earlier (Shift 16)
02312. Manufacturersosar -> Manufacturers (Shift 16)
02313. Spansaraar -> Sponsor (Shift 16)
02314. Classecalaar -> Classical (Shift 16)
02315. Ecanar -> Icon (Shift 16)
02316. Warrantyosar -> Warranty (Shift 16)
02317. Dedecatedaar -> Dedicated (Shift 16)
02318. Endeanaar -> Indiana (Shift 16)
02319. Derecteanar -> Direction (Shift 16)
02320. Harryosar -> Harry (Shift 16)
02321. Basketballosar -> Basketball (Shift 16)
02322. Abjectsar -> Objects (Shift 16)
02323. Endsosar -> Ends (Shift 16)
02324. Deleteosar -> Delete (Shift 16)
02325. Evenengaar -> Evening (Shift 16)
02326. Assemblyosar -> Assembly (Shift 16)
02327. Nuclearosar -> Nuclear (Shift 16)
02328. Taxesosar -> Taxes (Shift 16)
02329. Mausear -> Mouse (Shift 16)
02330. Segnalaar -> Signal (Shift 16)
02331. Cremenalaar -> Criminal (Shift 16)
02332. Essuedaar -> Issued (Shift 16)
02333. Sexualosar -> Sexual (Shift 16)
02334. Wescansenar -> Wisconsin (Shift 16)
02335. Pawerfulaar -> Powerful (Shift 16)
02336. Dreamosar -> Dream (Shift 16)
02337. Abtaenedaar -> Obtained (Shift 16)
02338. Falseosar -> False (Shift 16)
02339. Castosar -> Cast (Shift 16)
02340. Flaweraar -> Flower (Shift 16)
02341. Feltosar -> Felt (Shift 16)
02342. Persannelaar -> Personnel (Shift 16)
02343. Passedosar -> Passed (Shift 16)
02344. Suppleedaar -> Supplied (Shift 16)
02345. Edentefeedaar -> Identified (Shift 16)
02346. Fallsosar -> Falls (Shift 16)
02347. Pecaar -> Pic (Shift 16)
02348. Saulaar -> Soul (Shift 16)
02349. Aedsar -> Aids (Shift 16)
02350. Apeneansar -> Opinions (Shift 16)
02351. Pramatear -> Promote (Shift 16)
02352. Statedosar -> Stated (Shift 16)
02353. Statsosar -> Stats (Shift 16)
02354. Hawaeear -> Hawaii (Shift 16)
02355. Prafesseanalsar -> Professionals (Shift 16)
02356. Appearsosar -> Appears (Shift 16)
02357. Carryosar -> Carry (Shift 16)
02358. Flagosar -> Flag (Shift 16)
02359. Decededaar -> Decided (Shift 16)
02360. Caversar -> Covers (Shift 16)
02361. Advantageosar -> Advantage (Shift 16)
02362. Desegnsar -> Designs (Shift 16)
02363. Maentaenar -> Maintain (Shift 16)
02364. Tauresmaar -> Tourism (Shift 16)
02365. Prearetyaar -> Priority (Shift 16)
02366. Newslettersosar -> Newsletters (Shift 16)
02367. Adultsosar -> Adults (Shift 16)
02368. Clepsar -> Clips (Shift 16)
02369. Savengsar -> Savings (Shift 16)
02370. Graphecaar -> Graphic (Shift 16)
02371. Atamaar -> Atom (Shift 16)
02372. Paymentsosar -> Payments (Shift 16)
02373. Estematedaar -> Estimated (Shift 16)
02374. Bendengaar -> Binding (Shift 16)
02375. Breefaar -> Brief (Shift 16)
02376. Endedosar -> Ended (Shift 16)
02377. Wennengaar -> Winning (Shift 16)
02378. Eeghtaar -> Eight (Shift 16)
02379. Ananymausar -> Anonymous (Shift 16)
02380. Eranar -> Iron (Shift 16)
02381. Straeghtaar -> Straight (Shift 16)
02382. Screptaar -> Script (Shift 16)
02383. Servedosar -> Served (Shift 16)
02384. Wantsosar -> Wants (Shift 16)
02385. Mescellaneausar -> Miscellaneous (Shift 16)
02386. Preparedosar -> Prepared (Shift 16)
02387. Vaedaar -> Void (Shift 16)
02388. Denengaar -> Dining (Shift 16)
02389. Alertosar -> Alert (Shift 16)
02390. Entegrateanar -> Integration (Shift 16)
02391. Atlantaosar -> Atlanta (Shift 16)
02392. Dakataar -> Dakota (Shift 16)
02393. Tagosar -> Tag (Shift 16)
02394. Enterveewaar -> Interview (Shift 16)
02395. Mexaar -> Mix (Shift 16)
02396. Framewarkaar -> Framework (Shift 16)
02397. Enstalledaar -> Installed (Shift 16)
02398. Queenosar -> Queen (Shift 16)
02399. Vhsosar -> Vhs (Shift 16)
02400. Credetsar -> Credits (Shift 16)
02401. Clearlyosar -> Clearly (Shift 16)
02402. Fexaar -> Fix (Shift 16)
02403. Handleosar -> Handle (Shift 16)
02404. Sweetosar -> Sweet (Shift 16)
02405. Deskosar -> Desk (Shift 16)
02406. Cretereaar -> Criteria (Shift 16)
02407. Pubmedosar -> Pubmed (Shift 16)
02408. Daveosar -> Dave (Shift 16)
02409. Massachusettsosar -> Massachusetts (Shift 16)
02410. Deegaar -> Diego (Shift 16)
02411. Vecear -> Vice (Shift 16)
02412. Assaceatear -> Associate (Shift 16)
02413. Truckosar -> Truck (Shift 16)
02414. Behavearaar -> Behavior (Shift 16)
02415. Enlargeosar -> Enlarge (Shift 16)
02416. Rayosar -> Ray (Shift 16)
02417. Frequentlyosar -> Frequently (Shift 16)
02418. Revenueosar -> Revenue (Shift 16)
02419. Measureosar -> Measure (Shift 16)
02420. Changengaar -> Changing (Shift 16)
02421. Vatesar -> Votes (Shift 16)
02422. Dutyosar -> Duty (Shift 16)
02423. Laakedaar -> Looked (Shift 16)
02424. Descusseansar -> Discussions (Shift 16)
02425. Bearosar -> Bear (Shift 16)
02426. Gaenar -> Gain (Shift 16)
02427. Festevalaar -> Festival (Shift 16)
02428. Labarataryaar -> Laboratory (Shift 16)
02429. Aceanar -> Ocean (Shift 16)
